unique_name,game,move_name,learn_method,level
feraligatr,SV,Chilling Water,TM,
feraligatr,SV,Crunch,TM,
feraligatr,SV,Curse,TM,
feraligatr,SV,Dig,TM,
feraligatr,SV,Double-Edge,TM,
feraligatr,SV,Dragon Claw,TM,
feraligatr,SV,Dragon Dance,TM,
feraligatr,SV,Dragon Tail,TM,
feraligatr,SV,Earthquake,TM,
feraligatr,SV,Endeavor,TM,
feraligatr,SV,Endure,TM,
feraligatr,SV,Facade,TM,
feraligatr,SV,Fake Tears,TM,
feraligatr,SV,Fling,TM,
feraligatr,SV,Flip Turn,TM,
feraligatr,SV,Focus Blast,TM,
feraligatr,SV,Focus Punch,TM,
feraligatr,SV,Giga Impact,TM,
feraligatr,SV,Helping Hand,TM,
feraligatr,SV,Hydro Cannon,TM,
feraligatr,SV,Hydro Pump,TM,
feraligatr,SV,Hyper Beam,TM,
feraligatr,SV,Ice Beam,TM,
feraligatr,SV,Ice Fang,TM,
feraligatr,SV,Ice Punch,TM,
feraligatr,SV,Icy Wind,TM,
feraligatr,SV,Lash Out,TM,
feraligatr,SV,Liquidation,TM,
feraligatr,SV,Low Kick,TM,
feraligatr,SV,Metal Claw,TM,
feraligatr,SV,Mud-Slap,TM,
feraligatr,SV,Muddy Water,TM,
feraligatr,SV,Outrage,TM,
feraligatr,SV,Protect,TM,
feraligatr,SV,Psychic Fangs,TM,
feraligatr,SV,Rain Dance,TM,
feraligatr,SV,Rest,TM,
feraligatr,SV,Roar,TM,
feraligatr,SV,Rock Slide,TM,
feraligatr,SV,Rock Tomb,TM,
feraligatr,SV,Scale Shot,TM,
feraligatr,SV,Scary Face,TM,
feraligatr,SV,Shadow Claw,TM,
feraligatr,SV,Sleep Talk,TM,
feraligatr,SV,Snarl,TM,
feraligatr,SV,Spite,TM,
feraligatr,SV,Stomping Tantrum,TM,
feraligatr,SV,Substitute,TM,
feraligatr,SV,Surf,TM,
feraligatr,SV,Swords Dance,TM,
feraligatr,SV,Take Down,TM,
feraligatr,SV,Tera Blast,TM,
feraligatr,SV,Thief,TM,
feraligatr,SV,Trailblaze,TM,
feraligatr,SV,Uproar,TM,
feraligatr,SV,Water Pledge,TM,
feraligatr,SV,Water Pulse,TM,
feraligatr,SV,Waterfall,TM,
feraligatr,SV,Whirlpool,TM,
treecko,SV,Pound,Level up,1
treecko,SV,Leer,Level up,1
treecko,SV,Leafage,Level up,3
treecko,SV,Quick Attack,Level up,6
treecko,SV,Mega Drain,Level up,9
treecko,SV,Detect,Level up,12
treecko,SV,Quick Guard,Level up,15
treecko,SV,Assurance,Level up,18
treecko,SV,Giga Drain,Level up,21
treecko,SV,Slam,Level up,24
treecko,SV,Double Team,Level up,27
treecko,SV,Energy Ball,Level up,30
treecko,SV,Screech,Level up,33
treecko,SV,Endeavor,Level up,36
treecko,SV,Leaf Storm,Level up,39
treecko,SV,Absorb,Egg,
treecko,SV,Double Kick,Egg,
treecko,SV,Dragon Breath,Egg,
treecko,SV,Leech Seed,Egg,
treecko,SV,Night Slash,Egg,
treecko,SV,Slash,Egg,
treecko,SV,Synthesis,Egg,
treecko,SV,Worry Seed,Egg,
treecko,SV,Acrobatics,TM,
treecko,SV,Aerial Ace,TM,
treecko,SV,Agility,TM,
treecko,SV,Breaking Swipe,TM,
treecko,SV,Brick Break,TM,
treecko,SV,Bullet Seed,TM,
treecko,SV,Crunch,TM,
treecko,SV,Dig,TM,
treecko,SV,Dragon Tail,TM,
treecko,SV,Drain Punch,TM,
treecko,SV,Endeavor,TM,
treecko,SV,Endure,TM,
treecko,SV,Energy Ball,TM,
treecko,SV,Facade,TM,
treecko,SV,Fling,TM,
treecko,SV,Giga Drain,TM,
treecko,SV,Grass Knot,TM,
treecko,SV,Grass Pledge,TM,
treecko,SV,Grassy Glide,TM,
treecko,SV,Grassy Terrain,TM,
treecko,SV,Helping Hand,TM,
treecko,SV,Leaf Storm,TM,
treecko,SV,Low Kick,TM,
treecko,SV,Magical Leaf,TM,
treecko,SV,Protect,TM,
treecko,SV,Rest,TM,
treecko,SV,Rock Slide,TM,
treecko,SV,Rock Tomb,TM,
treecko,SV,Seed Bomb,TM,
treecko,SV,Sleep Talk,TM,
treecko,SV,Solar Beam,TM,
treecko,SV,Substitute,TM,
treecko,SV,Sunny Day,TM,
treecko,SV,Swift,TM,
treecko,SV,Swords Dance,TM,
treecko,SV,Take Down,TM,
treecko,SV,Tera Blast,TM,
treecko,SV,Thief,TM,
treecko,SV,Thunder Punch,TM,
treecko,SV,Trailblaze,TM,
treecko,SV,Upper Hand,TM,
grovyle,SV,Pound,Level up,1
grovyle,SV,Leer,Level up,1
grovyle,SV,Quick Attack,Level up,1
grovyle,SV,Leafage,Level up,1
grovyle,SV,Mega Drain,Level up,9
grovyle,SV,Detect,Level up,12
grovyle,SV,Quick Guard,Level up,15
grovyle,SV,Assurance,Level up,20
grovyle,SV,Giga Drain,Level up,25
grovyle,SV,Slam,Level up,30
grovyle,SV,Double Team,Level up,35
grovyle,SV,Leaf Blade,Level up,40
grovyle,SV,Screech,Level up,45
grovyle,SV,Endeavor,Level up,50
grovyle,SV,Leaf Storm,Level up,55
grovyle,SV,Absorb,Egg,
grovyle,SV,Double Kick,Egg,
grovyle,SV,Dragon Breath,Egg,
grovyle,SV,Energy Ball,Egg,
grovyle,SV,False Swipe,Egg,
grovyle,SV,Fury Cutter,Egg,
grovyle,SV,Leech Seed,Egg,
grovyle,SV,Night Slash,Egg,
grovyle,SV,Slash,Egg,
grovyle,SV,Synthesis,Egg,
grovyle,SV,Worry Seed,Egg,
grovyle,SV,X-Scissor,Egg,
grovyle,SV,Acrobatics,TM,
grovyle,SV,Aerial Ace,TM,
grovyle,SV,Agility,TM,
grovyle,SV,Breaking Swipe,TM,
grovyle,SV,Brick Break,TM,
grovyle,SV,Bullet Seed,TM,
grovyle,SV,Crunch,TM,
grovyle,SV,Dig,TM,
grovyle,SV,Dragon Tail,TM,
grovyle,SV,Drain Punch,TM,
grovyle,SV,Endeavor,TM,
grovyle,SV,Endure,TM,
grovyle,SV,Energy Ball,TM,
grovyle,SV,Facade,TM,
grovyle,SV,False Swipe,TM,
grovyle,SV,Fling,TM,
grovyle,SV,Focus Punch,TM,
grovyle,SV,Giga Drain,TM,
grovyle,SV,Grass Knot,TM,
grovyle,SV,Grass Pledge,TM,
grovyle,SV,Grassy Glide,TM,
grovyle,SV,Grassy Terrain,TM,
grovyle,SV,Helping Hand,TM,
grovyle,SV,Leaf Storm,TM,
grovyle,SV,Low Kick,TM,
grovyle,SV,Low Sweep,TM,
grovyle,SV,Magical Leaf,TM,
grovyle,SV,Protect,TM,
grovyle,SV,Rest,TM,
grovyle,SV,Rock Slide,TM,
grovyle,SV,Rock Tomb,TM,
grovyle,SV,Seed Bomb,TM,
grovyle,SV,Sleep Talk,TM,
grovyle,SV,Solar Beam,TM,
grovyle,SV,Substitute,TM,
grovyle,SV,Sunny Day,TM,
grovyle,SV,Swift,TM,
grovyle,SV,Swords Dance,TM,
grovyle,SV,Take Down,TM,
grovyle,SV,Tera Blast,TM,
grovyle,SV,Thief,TM,
grovyle,SV,Thunder Punch,TM,
grovyle,SV,Trailblaze,TM,
grovyle,SV,Upper Hand,TM,
grovyle,SV,Vacuum Wave,TM,
grovyle,SV,X-Scissor,TM,
sceptile,SV,Leaf Blade,Evolution,
sceptile,SV,Pound,Level up,1
sceptile,SV,Leer,Level up,1
sceptile,SV,Quick Attack,Level up,1
sceptile,SV,Leafage,Level up,1
sceptile,SV,Mega Drain,Level up,5
sceptile,SV,Detect,Level up,12
sceptile,SV,Quick Guard,Level up,15
sceptile,SV,Assurance,Level up,20
sceptile,SV,Giga Drain,Level up,25
sceptile,SV,Slam,Level up,30
sceptile,SV,Double Team,Level up,35
sceptile,SV,Screech,Level up,42
sceptile,SV,Endeavor,Level up,49
sceptile,SV,Leaf Storm,Level up,56
sceptile,SV,Absorb,Egg,
sceptile,SV,Double Kick,Egg,
sceptile,SV,Dragon Breath,Egg,
sceptile,SV,Energy Ball,Egg,
sceptile,SV,False Swipe,Egg,
sceptile,SV,Fury Cutter,Egg,
sceptile,SV,Leech Seed,Egg,
sceptile,SV,Night Slash,Egg,
sceptile,SV,Shed Tail,Egg,
sceptile,SV,Slash,Egg,
sceptile,SV,Synthesis,Egg,
sceptile,SV,Worry Seed,Egg,
sceptile,SV,X-Scissor,Egg,
sceptile,SV,Acrobatics,TM,
sceptile,SV,Aerial Ace,TM,
sceptile,SV,Agility,TM,
sceptile,SV,Body Slam,TM,
sceptile,SV,Breaking Swipe,TM,
sceptile,SV,Brick Break,TM,
sceptile,SV,Bulldoze,TM,
sceptile,SV,Bullet Seed,TM,
sceptile,SV,Crunch,TM,
sceptile,SV,Dig,TM,
sceptile,SV,Double-Edge,TM,
sceptile,SV,Dragon Cheer,TM,
sceptile,SV,Dragon Claw,TM,
sceptile,SV,Dragon Dance,TM,
sceptile,SV,Dragon Pulse,TM,
sceptile,SV,Dragon Tail,TM,
sceptile,SV,Drain Punch,TM,
sceptile,SV,Earthquake,TM,
sceptile,SV,Endeavor,TM,
sceptile,SV,Endure,TM,
sceptile,SV,Energy Ball,TM,
sceptile,SV,Facade,TM,
sceptile,SV,False Swipe,TM,
sceptile,SV,Fling,TM,
sceptile,SV,Focus Blast,TM,
sceptile,SV,Focus Punch,TM,
sceptile,SV,Frenzy Plant,TM,
sceptile,SV,Giga Drain,TM,
sceptile,SV,Giga Impact,TM,
sceptile,SV,Grass Knot,TM,
sceptile,SV,Grass Pledge,TM,
sceptile,SV,Grassy Glide,TM,
sceptile,SV,Grassy Terrain,TM,
sceptile,SV,Helping Hand,TM,
sceptile,SV,Hyper Beam,TM,
sceptile,SV,Leaf Storm,TM,
sceptile,SV,Low Kick,TM,
sceptile,SV,Low Sweep,TM,
sceptile,SV,Magical Leaf,TM,
sceptile,SV,Outrage,TM,
sceptile,SV,Protect,TM,
sceptile,SV,Rest,TM,
sceptile,SV,Roar,TM,
sceptile,SV,Rock Slide,TM,
sceptile,SV,Rock Tomb,TM,
sceptile,SV,Scale Shot,TM,
sceptile,SV,Seed Bomb,TM,
sceptile,SV,Sleep Talk,TM,
sceptile,SV,Solar Beam,TM,
sceptile,SV,Solar Blade,TM,
sceptile,SV,Substitute,TM,
sceptile,SV,Sunny Day,TM,
sceptile,SV,Swift,TM,
sceptile,SV,Swords Dance,TM,
sceptile,SV,Take Down,TM,
sceptile,SV,Tera Blast,TM,
sceptile,SV,Thief,TM,
sceptile,SV,Throat Chop,TM,
sceptile,SV,Thunder Punch,TM,
sceptile,SV,Trailblaze,TM,
sceptile,SV,Upper Hand,TM,
sceptile,SV,Vacuum Wave,TM,
sceptile,SV,X-Scissor,TM,
torchic,SV,Scratch,Level up,1
torchic,SV,Growl,Level up,1
torchic,SV,Ember,Level up,3
torchic,SV,Quick Attack,Level up,6
torchic,SV,Flame Charge,Level up,9
torchic,SV,Detect,Level up,12
torchic,SV,Sand Attack,Level up,15
torchic,SV,Aerial Ace,Level up,18
torchic,SV,Slash,Level up,21
torchic,SV,Bounce,Level up,24
torchic,SV,Focus Energy,Level up,27
torchic,SV,Flamethrower,Level up,30
torchic,SV,Feather Dance,Level up,33
torchic,SV,Reversal,Level up,36
torchic,SV,Flare Blitz,Level up,39
torchic,SV,Counter,Egg,
torchic,SV,Crush Claw,Egg,
torchic,SV,Feint,Egg,
torchic,SV,Last Resort,Egg,
torchic,SV,Night Slash,Egg,
torchic,SV,Peck,Egg,
torchic,SV,Aerial Ace,TM,
torchic,SV,Agility,TM,
torchic,SV,Baton Pass,TM,
torchic,SV,Body Slam,TM,
torchic,SV,Curse,TM,
torchic,SV,Dig,TM,
torchic,SV,Double-Edge,TM,
torchic,SV,Endure,TM,
torchic,SV,Facade,TM,
torchic,SV,Feather Dance,TM,
torchic,SV,Fire Blast,TM,
torchic,SV,Fire Pledge,TM,
torchic,SV,Fire Spin,TM,
torchic,SV,Flame Charge,TM,
torchic,SV,Flamethrower,TM,
torchic,SV,Flare Blitz,TM,
torchic,SV,Heat Wave,TM,
torchic,SV,Helping Hand,TM,
torchic,SV,Low Kick,TM,
torchic,SV,Overheat,TM,
torchic,SV,Protect,TM,
torchic,SV,Rest,TM,
torchic,SV,Reversal,TM,
torchic,SV,Rock Slide,TM,
torchic,SV,Rock Tomb,TM,
torchic,SV,Shadow Claw,TM,
torchic,SV,Sleep Talk,TM,
torchic,SV,Substitute,TM,
torchic,SV,Sunny Day,TM,
torchic,SV,Swift,TM,
torchic,SV,Swords Dance,TM,
torchic,SV,Take Down,TM,
torchic,SV,Temper Flare,TM,
torchic,SV,Tera Blast,TM,
torchic,SV,Uproar,TM,
torchic,SV,Will-O-Wisp,TM,
combusken,SV,Double Kick,Evolution,
combusken,SV,Scratch,Level up,1
combusken,SV,Growl,Level up,1
combusken,SV,Ember,Level up,1
combusken,SV,Quick Attack,Level up,1
combusken,SV,Flame Charge,Level up,9
combusken,SV,Detect,Level up,12
combusken,SV,Sand Attack,Level up,15
combusken,SV,Aerial Ace,Level up,20
combusken,SV,Slash,Level up,25
combusken,SV,Bounce,Level up,30
combusken,SV,Focus Energy,Level up,35
combusken,SV,Blaze Kick,Level up,40
combusken,SV,Bulk Up,Level up,45
combusken,SV,Reversal,Level up,50
combusken,SV,Flare Blitz,Level up,55
combusken,SV,Counter,Egg,
combusken,SV,Crush Claw,Egg,
combusken,SV,Feather Dance,Egg,
combusken,SV,Feint,Egg,
combusken,SV,Flamethrower,Egg,
combusken,SV,Last Resort,Egg,
combusken,SV,Night Slash,Egg,
combusken,SV,Peck,Egg,
combusken,SV,Aerial Ace,TM,
combusken,SV,Agility,TM,
combusken,SV,Baton Pass,TM,
combusken,SV,Body Slam,TM,
combusken,SV,Brick Break,TM,
combusken,SV,Bulk Up,TM,
combusken,SV,Close Combat,TM,
combusken,SV,Coaching,TM,
combusken,SV,Curse,TM,
combusken,SV,Dig,TM,
combusken,SV,Double-Edge,TM,
combusken,SV,Endure,TM,
combusken,SV,Facade,TM,
combusken,SV,Feather Dance,TM,
combusken,SV,Fire Blast,TM,
combusken,SV,Fire Pledge,TM,
combusken,SV,Fire Punch,TM,
combusken,SV,Fire Spin,TM,
combusken,SV,Flame Charge,TM,
combusken,SV,Flamethrower,TM,
combusken,SV,Flare Blitz,TM,
combusken,SV,Fling,TM,
combusken,SV,Focus Blast,TM,
combusken,SV,Focus Punch,TM,
combusken,SV,Heat Wave,TM,
combusken,SV,Helping Hand,TM,
combusken,SV,Low Kick,TM,
combusken,SV,Low Sweep,TM,
combusken,SV,Overheat,TM,
combusken,SV,Poison Jab,TM,
combusken,SV,Protect,TM,
combusken,SV,Rest,TM,
combusken,SV,Reversal,TM,
combusken,SV,Rock Slide,TM,
combusken,SV,Rock Tomb,TM,
combusken,SV,Shadow Claw,TM,
combusken,SV,Sleep Talk,TM,
combusken,SV,Substitute,TM,
combusken,SV,Sunny Day,TM,
combusken,SV,Swift,TM,
combusken,SV,Swords Dance,TM,
combusken,SV,Take Down,TM,
combusken,SV,Temper Flare,TM,
combusken,SV,Tera Blast,TM,
combusken,SV,Thief,TM,
combusken,SV,Thunder Punch,TM,
combusken,SV,Uproar,TM,
combusken,SV,Vacuum Wave,TM,
combusken,SV,Will-O-Wisp,TM,
blaziken,SV,Blaze Kick,Evolution,
blaziken,SV,Scratch,Level up,1
blaziken,SV,Double Kick,Level up,1
blaziken,SV,Growl,Level up,1
blaziken,SV,Quick Attack,Level up,1
blaziken,SV,Flame Charge,Level up,9
blaziken,SV,Detect,Level up,12
blaziken,SV,Sand Attack,Level up,15
blaziken,SV,Aerial Ace,Level up,20
blaziken,SV,Slash,Level up,25
blaziken,SV,Bounce,Level up,30
blaziken,SV,Focus Energy,Level up,35
blaziken,SV,Bulk Up,Level up,42
blaziken,SV,Reversal,Level up,49
blaziken,SV,Flare Blitz,Level up,56
blaziken,SV,Brave Bird,Level up,63
blaziken,SV,Counter,Egg,
blaziken,SV,Crush Claw,Egg,
blaziken,SV,Ember,Egg,
blaziken,SV,Feather Dance,Egg,
blaziken,SV,Feint,Egg,
blaziken,SV,Fire Punch,Egg,
blaziken,SV,Flamethrower,Egg,
blaziken,SV,Last Resort,Egg,
blaziken,SV,Night Slash,Egg,
blaziken,SV,Peck,Egg,
blaziken,SV,Acrobatics,TM,
blaziken,SV,Aerial Ace,TM,
blaziken,SV,Agility,TM,
blaziken,SV,Aura Sphere,TM,
blaziken,SV,Baton Pass,TM,
blaziken,SV,Blast Burn,TM,
blaziken,SV,Body Slam,TM,
blaziken,SV,Brave Bird,TM,
blaziken,SV,Brick Break,TM,
blaziken,SV,Bulk Up,TM,
blaziken,SV,Bulldoze,TM,
blaziken,SV,Close Combat,TM,
blaziken,SV,Coaching,TM,
blaziken,SV,Curse,TM,
blaziken,SV,Dig,TM,
blaziken,SV,Double-Edge,TM,
blaziken,SV,Earthquake,TM,
blaziken,SV,Endure,TM,
blaziken,SV,Facade,TM,
blaziken,SV,Feather Dance,TM,
blaziken,SV,Fire Blast,TM,
blaziken,SV,Fire Pledge,TM,
blaziken,SV,Fire Punch,TM,
blaziken,SV,Fire Spin,TM,
blaziken,SV,Flame Charge,TM,
blaziken,SV,Flamethrower,TM,
blaziken,SV,Flare Blitz,TM,
blaziken,SV,Fling,TM,
blaziken,SV,Focus Blast,TM,
blaziken,SV,Focus Punch,TM,
blaziken,SV,Giga Impact,TM,
blaziken,SV,Heat Crash,TM,
blaziken,SV,Heat Wave,TM,
blaziken,SV,Helping Hand,TM,
blaziken,SV,Hyper Beam,TM,
blaziken,SV,Knock Off,TM,
blaziken,SV,Low Kick,TM,
blaziken,SV,Low Sweep,TM,
blaziken,SV,Mud-Slap,TM,
blaziken,SV,Overheat,TM,
blaziken,SV,Poison Jab,TM,
blaziken,SV,Protect,TM,
blaziken,SV,Rest,TM,
blaziken,SV,Reversal,TM,
blaziken,SV,Roar,TM,
blaziken,SV,Rock Slide,TM,
blaziken,SV,Rock Tomb,TM,
blaziken,SV,Scorching Sands,TM,
blaziken,SV,Shadow Claw,TM,
blaziken,SV,Sleep Talk,TM,
blaziken,SV,Solar Beam,TM,
blaziken,SV,Stone Edge,TM,
blaziken,SV,Substitute,TM,
blaziken,SV,Sunny Day,TM,
blaziken,SV,Swift,TM,
blaziken,SV,Swords Dance,TM,
blaziken,SV,Take Down,TM,
blaziken,SV,Temper Flare,TM,
blaziken,SV,Tera Blast,TM,
blaziken,SV,Thief,TM,
blaziken,SV,Thunder Punch,TM,
blaziken,SV,U-turn,TM,
blaziken,SV,Upper Hand,TM,
blaziken,SV,Uproar,TM,
blaziken,SV,Vacuum Wave,TM,
blaziken,SV,Will-O-Wisp,TM,
mudkip,SV,Tackle,Level up,1
mudkip,SV,Growl,Level up,1
mudkip,SV,Water Gun,Level up,3
mudkip,SV,Rock Smash,Level up,6
mudkip,SV,Rock Throw,Level up,9
mudkip,SV,Protect,Level up,12
mudkip,SV,Supersonic,Level up,15
mudkip,SV,Water Pulse,Level up,18
mudkip,SV,Rock Slide,Level up,21
mudkip,SV,Take Down,Level up,24
mudkip,SV,Amnesia,Level up,27
mudkip,SV,Surf,Level up,30
mudkip,SV,Screech,Level up,33
mudkip,SV,Endeavor,Level up,36
mudkip,SV,Hydro Pump,Level up,39
mudkip,SV,Ancient Power,Egg,
mudkip,SV,Bite,Egg,
mudkip,SV,Counter,Egg,
mudkip,SV,Curse,Egg,
mudkip,SV,Double-Edge,Egg,
mudkip,SV,Mirror Coat,Egg,
mudkip,SV,Mud-Slap,Egg,
mudkip,SV,Sludge,Egg,
mudkip,SV,Stomp,Egg,
mudkip,SV,Wide Guard,Egg,
mudkip,SV,Yawn,Egg,
mudkip,SV,Amnesia,TM,
mudkip,SV,Avalanche,TM,
mudkip,SV,Blizzard,TM,
mudkip,SV,Body Slam,TM,
mudkip,SV,Chilling Water,TM,
mudkip,SV,Curse,TM,
mudkip,SV,Dig,TM,
mudkip,SV,Double-Edge,TM,
mudkip,SV,Earth Power,TM,
mudkip,SV,Endeavor,TM,
mudkip,SV,Endure,TM,
mudkip,SV,Facade,TM,
mudkip,SV,Hydro Pump,TM,
mudkip,SV,Ice Beam,TM,
mudkip,SV,Icy Wind,TM,
mudkip,SV,Liquidation,TM,
mudkip,SV,Low Kick,TM,
mudkip,SV,Mud Shot,TM,
mudkip,SV,Mud-Slap,TM,
mudkip,SV,Muddy Water,TM,
mudkip,SV,Protect,TM,
mudkip,SV,Rain Dance,TM,
mudkip,SV,Rest,TM,
mudkip,SV,Roar,TM,
mudkip,SV,Rock Slide,TM,
mudkip,SV,Rock Tomb,TM,
mudkip,SV,Sleep Talk,TM,
mudkip,SV,Sludge Wave,TM,
mudkip,SV,Substitute,TM,
mudkip,SV,Surf,TM,
mudkip,SV,Take Down,TM,
mudkip,SV,Tera Blast,TM,
mudkip,SV,Uproar,TM,
mudkip,SV,Water Pledge,TM,
mudkip,SV,Water Pulse,TM,
mudkip,SV,Waterfall,TM,
mudkip,SV,Whirlpool,TM,
marshtomp,SV,Mud Shot,Evolution,
marshtomp,SV,Tackle,Level up,1
marshtomp,SV,Growl,Level up,1
marshtomp,SV,Water Gun,Level up,1
marshtomp,SV,Rock Throw,Level up,9
marshtomp,SV,Protect,Level up,12
marshtomp,SV,Supersonic,Level up,15
marshtomp,SV,Water Pulse,Level up,20
marshtomp,SV,Rock Slide,Level up,25
marshtomp,SV,Take Down,Level up,30
marshtomp,SV,Amnesia,Level up,35
marshtomp,SV,Muddy Water,Level up,40
marshtomp,SV,Screech,Level up,45
marshtomp,SV,Endeavor,Level up,50
marshtomp,SV,Hydro Pump,Level up,55
marshtomp,SV,Ancient Power,Egg,
marshtomp,SV,Bite,Egg,
marshtomp,SV,Counter,Egg,
marshtomp,SV,Curse,Egg,
marshtomp,SV,Double-Edge,Egg,
marshtomp,SV,Mirror Coat,Egg,
marshtomp,SV,Mud-Slap,Egg,
marshtomp,SV,Rock Smash,Egg,
marshtomp,SV,Sludge,Egg,
marshtomp,SV,Stomp,Egg,
marshtomp,SV,Wide Guard,Egg,
marshtomp,SV,Yawn,Egg,
marshtomp,SV,Amnesia,TM,
marshtomp,SV,Avalanche,TM,
marshtomp,SV,Blizzard,TM,
marshtomp,SV,Body Slam,TM,
marshtomp,SV,Brick Break,TM,
marshtomp,SV,Bulldoze,TM,
marshtomp,SV,Chilling Water,TM,
marshtomp,SV,Curse,TM,
marshtomp,SV,Dig,TM,
marshtomp,SV,Double-Edge,TM,
marshtomp,SV,Earth Power,TM,
marshtomp,SV,Earthquake,TM,
marshtomp,SV,Endeavor,TM,
marshtomp,SV,Endure,TM,
marshtomp,SV,Facade,TM,
marshtomp,SV,Fling,TM,
marshtomp,SV,Focus Punch,TM,
marshtomp,SV,Helping Hand,TM,
marshtomp,SV,Hydro Pump,TM,
marshtomp,SV,Ice Beam,TM,
marshtomp,SV,Ice Punch,TM,
marshtomp,SV,Icy Wind,TM,
marshtomp,SV,Liquidation,TM,
marshtomp,SV,Low Kick,TM,
marshtomp,SV,Mud Shot,TM,
marshtomp,SV,Mud-Slap,TM,
marshtomp,SV,Muddy Water,TM,
marshtomp,SV,Protect,TM,
marshtomp,SV,Rain Dance,TM,
marshtomp,SV,Rest,TM,
marshtomp,SV,Roar,TM,
marshtomp,SV,Rock Slide,TM,
marshtomp,SV,Rock Tomb,TM,
marshtomp,SV,Sand Tomb,TM,
marshtomp,SV,Sleep Talk,TM,
marshtomp,SV,Sludge Wave,TM,
marshtomp,SV,Stealth Rock,TM,
marshtomp,SV,Substitute,TM,
marshtomp,SV,Surf,TM,
marshtomp,SV,Take Down,TM,
marshtomp,SV,Tera Blast,TM,
marshtomp,SV,Uproar,TM,
marshtomp,SV,Water Pledge,TM,
marshtomp,SV,Water Pulse,TM,
marshtomp,SV,Waterfall,TM,
marshtomp,SV,Whirlpool,TM,
swampert,SV,Tackle,Level up,1
swampert,SV,Growl,Level up,1
swampert,SV,Water Gun,Level up,1
swampert,SV,Mud Shot,Level up,1
swampert,SV,Rock Throw,Level up,9
swampert,SV,Protect,Level up,12
swampert,SV,Supersonic,Level up,15
swampert,SV,Water Pulse,Level up,20
swampert,SV,Rock Slide,Level up,25
swampert,SV,Take Down,Level up,30
swampert,SV,Amnesia,Level up,35
swampert,SV,Muddy Water,Level up,42
swampert,SV,Screech,Level up,49
swampert,SV,Endeavor,Level up,56
swampert,SV,Hydro Pump,Level up,63
swampert,SV,Ancient Power,Egg,
swampert,SV,Bite,Egg,
swampert,SV,Counter,Egg,
swampert,SV,Curse,Egg,
swampert,SV,Double-Edge,Egg,
swampert,SV,Earthquake,Egg,
swampert,SV,Hammer Arm,Egg,
swampert,SV,Mirror Coat,Egg,
swampert,SV,Mud-Slap,Egg,
swampert,SV,Rock Smash,Egg,
swampert,SV,Sludge,Egg,
swampert,SV,Stomp,Egg,
swampert,SV,Surf,Egg,
swampert,SV,Wide Guard,Egg,
swampert,SV,Yawn,Egg,
swampert,SV,Amnesia,TM,
swampert,SV,Avalanche,TM,
swampert,SV,Blizzard,TM,
swampert,SV,Body Press,TM,
swampert,SV,Body Slam,TM,
swampert,SV,Brick Break,TM,
swampert,SV,Bulk Up,TM,
swampert,SV,Bulldoze,TM,
swampert,SV,Chilling Water,TM,
swampert,SV,Curse,TM,
swampert,SV,Dig,TM,
swampert,SV,Double-Edge,TM,
swampert,SV,Earth Power,TM,
swampert,SV,Earthquake,TM,
swampert,SV,Endeavor,TM,
swampert,SV,Endure,TM,
swampert,SV,Facade,TM,
swampert,SV,Fling,TM,
swampert,SV,Flip Turn,TM,
swampert,SV,Focus Blast,TM,
swampert,SV,Focus Punch,TM,
swampert,SV,Giga Impact,TM,
swampert,SV,Hard Press,TM,
swampert,SV,Helping Hand,TM,
swampert,SV,High Horsepower,TM,
swampert,SV,Hydro Cannon,TM,
swampert,SV,Hydro Pump,TM,
swampert,SV,Hyper Beam,TM,
swampert,SV,Ice Beam,TM,
swampert,SV,Ice Punch,TM,
swampert,SV,Icy Wind,TM,
swampert,SV,Knock Off,TM,
swampert,SV,Liquidation,TM,
swampert,SV,Low Kick,TM,
swampert,SV,Mud Shot,TM,
swampert,SV,Mud-Slap,TM,
swampert,SV,Muddy Water,TM,
swampert,SV,Outrage,TM,
swampert,SV,Poison Jab,TM,
swampert,SV,Protect,TM,
swampert,SV,Rain Dance,TM,
swampert,SV,Rest,TM,
swampert,SV,Roar,TM,
swampert,SV,Rock Slide,TM,
swampert,SV,Rock Tomb,TM,
swampert,SV,Sand Tomb,TM,
swampert,SV,Scary Face,TM,
swampert,SV,Sleep Talk,TM,
swampert,SV,Sludge Wave,TM,
swampert,SV,Smack Down,TM,
swampert,SV,Stealth Rock,TM,
swampert,SV,Stomping Tantrum,TM,
swampert,SV,Stone Edge,TM,
swampert,SV,Substitute,TM,
swampert,SV,Surf,TM,
swampert,SV,Take Down,TM,
swampert,SV,Tera Blast,TM,
swampert,SV,Uproar,TM,
swampert,SV,Water Pledge,TM,
swampert,SV,Water Pulse,TM,
swampert,SV,Waterfall,TM,
swampert,SV,Weather Ball,TM,
swampert,SV,Whirlpool,TM,
turtwig,SV,Tackle,Level up,1
turtwig,SV,Withdraw,Level up,5
turtwig,SV,Absorb,Level up,9
turtwig,SV,Razor Leaf,Level up,13
turtwig,SV,Curse,Level up,17
turtwig,SV,Bite,Level up,21
turtwig,SV,Mega Drain,Level up,25
turtwig,SV,Leech Seed,Level up,29
turtwig,SV,Synthesis,Level up,33
turtwig,SV,Crunch,Level up,37
turtwig,SV,Giga Drain,Level up,41
turtwig,SV,Leaf Storm,Level up,45
turtwig,SV,Double-Edge,Egg,
turtwig,SV,Growth,Egg,
turtwig,SV,Shell Smash,Egg,
